,NAME,GRADE,AGE,SKILL,STARCOLL,NUMOFF,POS,HEIGHT_IN,WEIGHT_LBS,COLLDIST_MI,NILVAL_LONG_USD,INSTA_LONG,TWIT_LONG,TIK_LONG,TOT_FOL,SPORT,RECRUIT_YEAR,EXP_MONTHS,EXP_YEARS,institution_name_short,ClassificationCode,REV_MEN,EXP_MEN
1643,Donovan Jackson,6.0,20.0,97.92,Ohio State,25.0,10.0,76.0,308.0,1005.0,168000.0,6600.0,6600.0,0.0,6600.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1644,Emeka Egbuka,6.0,20.0,97.86,Ohio State,1.0,3.0,73.0,190.0,2020.0,562000.0,15600.0,15600.0,0.0,15600.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1645,TreVeyon Henderson,6.0,20.0,97.5,Ohio State,25.0,9.0,71.0,195.0,368.0,433000.0,52000.0,52000.0,0.0,52000.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1646,Kyle McCord,6.0,21.0,97.08,Ohio State,22.0,1.0,75.0,215.0,415.0,299000.0,24000.0,24000.0,0.0,24000.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1647,Jakailin Johnson,3.0,20.0,95.83,Ohio State,25.0,7.0,73.0,175.0,397.0,82000.0,107.0,15.0,92.0,107.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1648,Jordan Hancock,6.0,20.0,95.58,Ohio State,25.0,7.0,73.0,170.0,422.0,103000.0,9700.0,9700.0,0.0,9700.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1649,Mike Hall,6.0,20.0,95.56,Ohio State,17.0,5.0,75.0,290.0,117.0,454000.0,7629.0,7100.0,529.0,7629.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1650,Marvin Harrison Jr.,6.0,21.0,95.08,Ohio State,19.0,3.0,75.0,190.0,415.0,1400000.0,203000.0,65000.0,138000.0,203000.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1651,Jayden Ballard,6.0,21.0,94.68,Ohio State,9.0,3.0,74.0,175.0,94.0,112000.0,40000.0,8000.0,32000.0,40000.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1652,Reid Carrico,6.0,21.0,94.64,Ohio State,25.0,8.0,75.0,225.0,108.0,99000.0,7221.0,7200.0,21.0,7221.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1653,Evan Pryor,6.0,20.0,94.48,Ohio State,25.0,9.0,70.0,190.0,340.0,105000.0,8522.0,7600.0,922.0,8522.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1655,Tyleik Williams,6.0,20.0,92.67,Ohio State,25.0,5.0,75.0,330.0,306.0,244000.0,6123.0,6100.0,23.0,6123.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1657,Denzel Burke,6.0,20.0,92.1,Ohio State,23.0,7.0,72.0,189.0,1652.0,449000.0,10779.0,10600.0,179.0,10779.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1658,Andre Turrentine,3.0,20.0,91.57,Ohio State,24.0,4.0,72.0,175.0,340.0,141000.0,4100.0,4100.0,0.0,4100.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1659,Zen Michalski,6.0,20.272727272727273,90.51,Ohio State,25.0,6.0,79.0,288.0,195.0,85000.0,11000.0,3200.0,7800.0,11000.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1661,Sam Hart,6.0,20.272727272727273,88.7,Ohio State,25.0,11.0,77.0,225.0,1155.0,99000.0,44700.0,3700.0,41000.0,44700.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1662,Jesse Mirco,6.0,20.272727272727273,80.38,Ohio State,1.0,13.0,75.0,200.0,0.0,87000.0,4190.0,4100.0,90.0,4190.0,football,2021.0,26.0,2.1726027397260275,Ohio State,1.0,109176080.0,69127911.0
1663,Dorian Brew,0.0,16.0,94.32,Ohio State,21.0,3.0,75.0,175.0,72.0,96000.0,5800.0,1800.0,4000.0,5800.0,football,2025.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1664,Trey McNutt,0.0,16.0,93.54,Ohio State,25.0,15.0,72.0,180.0,122.0,68000.0,15600.0,1300.0,14300.0,15600.0,football,2025.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1665,Tavien St. Clair,0.0,16.0,92.24,Ohio State,25.0,1.0,75.0,190.0,43.0,161000.0,1500.0,1500.0,0.0,1500.0,football,2025.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1673,Jeremiah Smith,0.0,17.0,98.76,Ohio State,25.0,3.0,75.0,200.0,987.0,462000.0,20100.0,15700.0,4400.0,20100.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1674,Justin Scott,0.0,17.0,98.2,Ohio State,25.0,5.0,76.0,315.0,270.0,314000.0,4900.0,4900.0,0.0,4900.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1675,Mylan Graham,0.0,17.0,97.76,Ohio State,25.0,3.0,72.5,185.0,124.0,292000.0,2967.0,2800.0,167.0,2967.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1676,Eddrick Houston,0.0,17.0,96.83,Ohio State,25.0,5.0,76.0,275.0,417.0,258000.0,1719.0,1700.0,19.0,1719.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1677,Air Noland,0.0,17.0,96.31,Ohio State,25.0,1.0,74.0,195.0,459.0,592000.0,10562.0,9600.0,962.0,10562.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1678,Jordan Seaton,0.0,17.0,96.19,Ohio State,25.0,6.0,77.0,295.0,330.0,179000.0,4316.0,4300.0,16.0,4316.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1679,Aaron Scott Jr.,0.0,17.0,95.87,Ohio State,25.0,7.0,72.0,180.0,46.0,191000.0,6200.0,6200.0,0.0,6200.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1680,Bryce West,0.0,17.0,94.69,Ohio State,25.0,7.0,71.0,175.0,116.0,163000.0,6300.0,4600.0,1700.0,6300.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1681,Jeremiah McClellan,0.0,17.0,93.75,Ohio State,25.0,3.0,71.0,190.0,397.0,130000.0,6000.0,4700.0,1300.0,6000.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1682,James Peoples,0.0,17.0,93.51,Ohio State,25.0,9.0,70.0,190.0,1144.0,124000.0,4805.0,4400.0,405.0,4805.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1683,Garrett Stover,0.0,17.0,92.54,Ohio State,17.0,8.0,72.0,205.0,14.0,106000.0,3399.0,2800.0,599.0,3399.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1684,Ian Moore,0.0,17.0,92.47,Ohio State,25.0,10.0,78.0,295.0,155.0,90000.0,2750.0,2700.0,50.0,2750.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1685,Jordan Lyle,0.0,17.0,91.99,Ohio State,25.0,9.0,72.0,190.0,980.0,93000.0,2100.0,2100.0,0.0,2100.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1686,Payton Pierce,0.0,17.0,90.77,Ohio State,25.0,8.0,73.5,215.0,893.0,79000.0,5600.0,5600.0,0.0,5600.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1687,Max LeBlanc,0.0,17.0,90.23,Ohio State,25.0,11.0,77.0,225.0,371.0,62000.0,2300.0,2300.0,0.0,2300.0,football,2024.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1696,Max Riley,0.0,15.0,92.56,Ohio State,13.0,6.0,77.0,265.0,110.0,87000.0,945.0,945.0,0.0,945.0,football,2026.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1697,Jabari Brady,0.0,15.0,91.97,Ohio State,24.0,3.0,74.0,190.0,980.0,80000.0,1100.0,1100.0,0.0,1100.0,football,2026.0,0.0,0.0,Ohio State,1.0,109176080.0,69127911.0
1700,J'ven Williams,2.0,18.282809611829943,96.45,Penn State,19.0,10.0,77.0,303.0,106.0,177000.0,3191.0,2600.0,591.0,3191.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1701,Alex Birchmeier,2.0,19.0,95.83,Penn State,25.0,10.0,77.0,304.0,125.0,147000.0,6577.0,6100.0,477.0,6577.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1702,Tony Rojas,2.0,18.0,94.45,Penn State,25.0,8.0,74.0,225.0,140.0,146000.0,8000.0,5000.0,3000.0,8000.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1703,King Mack,2.0,19.0,94.43,Penn State,25.0,4.0,70.0,188.0,1023.0,126000.0,2759.0,2600.0,159.0,2759.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1704,Andrew Rappleyea,2.0,19.0,94.15,Penn State,25.0,11.0,76.5,243.0,228.0,118000.0,2407.0,2400.0,7.0,2407.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1705,Elliot Washington,2.0,19.0,92.72,Penn State,25.0,7.0,71.0,192.0,984.0,118000.0,16800.0,2600.0,14200.0,16800.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1706,DaKaari Nelson,2.0,18.0,92.46,Penn State,25.0,4.0,75.0,220.0,767.0,96000.0,3700.0,2400.0,1300.0,3700.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1707,Chimdy Onoh,2.0,18.282809611829943,91.47,Penn State,19.0,6.0,77.0,300.0,130.0,113000.0,2321.0,1800.0,521.0,2321.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1708,Ta'Mere Robinson,2.0,18.0,91.19,Penn State,25.0,8.0,75.0,222.0,112.0,93000.0,7450.0,6500.0,950.0,7450.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1709,Kaveion Keys,2.0,18.282809611829943,91.0,Penn State,25.0,8.0,74.0,225.0,227.0,71000.0,2000.0,2000.0,0.0,2000.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1710,Jameial Lyons,2.0,18.282809611829943,90.89,Penn State,14.0,2.0,77.0,246.0,154.0,71000.0,3300.0,1800.0,1500.0,3300.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1711,Carmelo Taylor,2.0,18.282809611829943,90.42,Penn State,9.0,3.0,71.0,169.0,269.0,66000.0,1600.0,1600.0,0.0,1600.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1712,Joey Schlaffer,2.0,18.0,89.66,Penn State,18.0,11.0,77.0,226.0,106.0,67000.0,2278.0,2100.0,178.0,2278.0,football,2023.0,2.0,0.1726027397260274,Penn State,1.0,107077464.0,53515677.0
1726,Dani Dennis-Sutton,4.0,19.0,97.56,Penn State,25.0,2.0,77.0,261.0,206.0,75000.0,8700.0,5600.0,3100.0,8700.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1727,Nick Singleton,4.0,19.0,97.17,Penn State,25.0,9.0,72.0,224.0,106.0,900000.0,7100.0,7100.0,0.0,7100.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1728,Drew Allar,4.0,19.0,97.15,Penn State,25.0,1.0,77.0,242.0,209.0,954000.0,24900.0,15800.0,9100.0,24900.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1730,Drew Shelton,4.0,19.0,93.56,Penn State,24.0,6.0,77.0,306.0,125.0,64000.0,3300.0,2700.0,600.0,3300.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1731,Kaytron Allen,4.0,20.0,93.48,Penn State,25.0,9.0,71.0,222.0,288.0,210000.0,5200.0,4200.0,1000.0,5200.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1732,Mehki Flowers,1.0,19.0,92.1,Penn State,22.0,4.0,72.0,190.0,64.0,75000.0,5200.0,5200.0,0.0,5200.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1733,Abdul Carter,4.0,21.40861466821886,91.35,Penn State,16.0,8.0,75.0,249.0,154.0,539000.0,3500.0,3500.0,0.0,3500.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1734,Cam Miller,4.0,21.40861466821886,91.02,Penn State,17.0,7.0,72.0,183.0,755.0,71000.0,2541.0,2100.0,441.0,2541.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1735,Anthony Ivey,1.0,19.0,90.94,Penn State,13.0,3.0,71.0,180.0,96.0,72000.0,2653.0,2200.0,453.0,2653.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1736,Jerry Cross,1.0,19.0,90.52,Penn State,9.0,11.0,77.0,254.0,538.0,72000.0,6100.0,4000.0,2100.0,6100.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1737,Cristian Driver,4.0,20.0,90.2,Penn State,25.0,3.0,71.0,192.0,1188.0,154000.0,10500.0,6500.0,4000.0,10500.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1738,Kevin Winston Jr.,4.0,19.0,90.16,Penn State,21.0,4.0,74.0,203.0,123.0,82000.0,71300.0,1300.0,70000.0,71300.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1739,Zane Durant,4.0,19.0,90.05,Penn State,16.0,5.0,73.0,285.0,871.0,63000.0,2477.0,2200.0,277.0,2477.0,football,2022.0,14.0,1.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1748,Landon Tengwall,3.0,21.0,95.1,Penn State,25.0,6.0,78.0,317.0,122.0,64000.0,4889.0,4700.0,189.0,4889.0,football,2021.0,26.0,2.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1749,Kalen King,6.0,20.0,92.3,Penn State,25.0,7.0,71.0,190.0,288.0,549000.0,4600.0,3200.0,1400.0,4600.0,football,2021.0,26.0,2.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1751,Davon Townley,3.0,20.272727272727273,91.37,Penn State,20.0,2.0,78.0,277.0,829.0,69000.0,1400.0,1400.0,0.0,1400.0,football,2021.0,26.0,2.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1752,Jaylen Reed,6.0,20.0,90.62,Penn State,25.0,4.0,72.0,205.0,288.0,78000.0,4000.0,4000.0,0.0,4000.0,football,2021.0,26.0,2.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1753,Harrison Wallace,3.0,20.272727272727273,90.35,Penn State,13.0,3.0,73.0,194.0,743.0,70000.0,2344.0,1900.0,444.0,2344.0,football,2021.0,26.0,2.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1754,Zakee Wheatley,3.0,21.0,90.18,Penn State,25.0,4.0,74.0,198.0,133.0,78000.0,2600.0,2600.0,0.0,2600.0,football,2021.0,26.0,2.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1758,Kobe King,3.0,20.0,88.1,Penn State,25.0,8.0,73.0,242.0,288.0,73000.0,3328.0,3300.0,28.0,3328.0,football,2021.0,26.0,2.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1760,Khalil Dinkins,3.0,21.0,87.48,Penn State,1.0,11.0,76.0,245.0,117.0,68000.0,1483.0,1200.0,283.0,1483.0,football,2021.0,26.0,2.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1761,Liam Clifford,3.0,20.0,86.93,Penn State,10.0,3.0,73.0,201.0,371.0,74000.0,3957.0,3000.0,957.0,3957.0,football,2021.0,26.0,2.1726027397260275,Penn State,1.0,107077464.0,53515677.0
1764,Faheem Delane,0.0,16.0,93.83,Penn State,23.0,4.0,73.5,200.0,122.0,86000.0,2500.0,2500.0,0.0,2500.0,football,2025.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1766,Zahir Mathis,0.0,16.0,93.36,Penn State,25.0,2.0,77.0,230.0,154.0,61000.0,1400.0,1400.0,0.0,1400.0,football,2025.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1767,Blake Woodby,0.0,16.0,92.55,Penn State,25.0,7.0,70.0,180.0,124.0,62000.0,1800.0,1800.0,0.0,1800.0,football,2025.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1781,Kiandrea Barker,0.0,16.0,89.98,Penn State,15.0,9.0,71.5,185.0,859.0,63000.0,6400.0,1600.0,4800.0,6400.0,football,2025.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1804,Quinton Martin,0.0,17.0,95.26,Penn State,21.0,15.0,73.5,190.0,112.0,179000.0,6900.0,3800.0,3100.0,6900.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1805,Luke Reynolds,0.0,17.0,93.73,Penn State,21.0,11.0,76.0,220.0,353.0,122000.0,1200.0,1200.0,0.0,1200.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1806,Liam Andrews,0.0,17.0,93.53,Penn State,25.0,15.0,76.5,275.0,363.0,124000.0,3028.0,2600.0,428.0,3028.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1807,Ernest Willor,0.0,17.0,92.75,Penn State,25.0,5.0,75.5,250.0,124.0,94000.0,2268.0,1300.0,968.0,2268.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1808,Cooper Cousins,0.0,17.0,92.0,Penn State,5.0,10.0,78.0,305.0,146.0,80000.0,2066.0,1700.0,366.0,2066.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1809,Ethan Grunkemeyer,0.0,17.0,91.79,Penn State,25.0,1.0,74.0,190.0,273.0,139000.0,2200.0,2200.0,0.0,2200.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1810,Jon Mitchell,0.0,17.0,91.4,Penn State,25.0,7.0,71.5,175.0,755.0,87000.0,1873.0,1700.0,173.0,1873.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1811,Garrett Sexton,0.0,17.0,91.25,Penn State,20.0,6.0,78.5,265.0,561.0,78000.0,1967.0,1600.0,367.0,1967.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1812,Josiah Brown,0.0,17.0,90.59,Penn State,25.0,3.0,71.0,170.0,220.0,73000.0,3256.0,2300.0,956.0,3256.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1813,Mylachi Williams,0.0,17.0,90.44,Penn State,25.0,2.0,75.0,217.0,154.0,68000.0,1907.0,1500.0,407.0,1907.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1814,Dejuan Lane,0.0,17.0,90.36,Penn State,25.0,4.0,74.0,200.0,124.0,67000.0,3800.0,1300.0,2500.0,3800.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1816,Vaboue Toure,0.0,17.0,90.17,Penn State,24.0,4.0,72.5,200.0,190.0,67000.0,1800.0,1800.0,0.0,1800.0,football,2024.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1835,Messiah Mickens,0.0,15.0,91.85,Penn State,20.0,9.0,70.0,195.0,64.0,96000.0,8600.0,1400.0,7200.0,8600.0,football,2026.0,0.0,0.0,Penn State,1.0,107077464.0,53515677.0
1839,Kelby Collins,2.0,18.0,96.43,Florida,25.0,2.0,77.0,250.0,386.0,203000.0,12600.0,10900.0,1700.0,12600.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1840,Ja'Keem Jackson,2.0,18.282809611829943,95.86,Florida,25.0,7.0,72.5,180.0,107.0,175000.0,5700.0,3900.0,1800.0,5700.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1841,Aidan Mizell,2.0,18.282809611829943,94.17,Florida,25.0,3.0,74.0,170.0,95.0,148000.0,45000.0,9000.0,36000.0,45000.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1842,Tre Wilson III,2.0,18.282809611829943,94.07,Florida,25.0,3.0,70.5,165.0,117.0,120000.0,2800.0,2800.0,0.0,2800.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1843,Dijon Johnson,2.0,18.282809611829943,93.69,Florida,25.0,7.0,73.5,181.0,117.0,132000.0,6100.0,6100.0,0.0,6100.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1844,Roderick Kearney,2.0,19.0,93.61,Florida,25.0,10.0,76.0,300.0,48.0,125000.0,74100.0,7100.0,67000.0,74100.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1845,Kamran James,2.0,18.282809611829943,93.19,Florida,25.0,2.0,78.5,265.0,95.0,120000.0,4800.0,2500.0,2300.0,4800.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1846,Will Norman,2.0,19.0,91.93,Florida,25.0,5.0,76.0,296.0,820.0,103000.0,6100.0,4300.0,1800.0,6100.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1847,Jordan Castell,2.0,19.0,91.35,Florida,25.0,4.0,73.5,202.0,91.0,99000.0,5700.0,5700.0,0.0,5700.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1848,T.J. Searcy,2.0,18.0,91.34,Florida,14.0,2.0,77.5,243.0,252.0,97000.0,2900.0,2900.0,0.0,2900.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1849,Sharif Denson,2.0,19.0,91.1,Florida,25.0,7.0,71.0,170.0,62.0,102000.0,6400.0,6400.0,0.0,6400.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1851,Treyaun Webb,2.0,18.0,89.76,Florida,25.0,9.0,71.0,199.0,62.0,88000.0,17800.0,17800.0,0.0,17800.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1854,Andy Jean,2.0,19.0,89.28,Florida,25.0,3.0,72.5,179.0,292.0,81000.0,5872.0,5400.0,472.0,5872.0,football,2023.0,2.0,0.1726027397260274,Florida,1.0,93206919.0,60894176.0
1859,Kamari Wilson,4.0,20.0,96.28,Florida,25.0,4.0,72.0,200.0,186.0,117000.0,30400.0,11900.0,18500.0,30400.0,football,2022.0,14.0,1.1726027397260275,Florida,1.0,93206919.0,60894176.0
1860,Shemar James,4.0,19.0,95.78,Florida,21.0,8.0,74.0,210.0,348.0,97000.0,5871.0,5500.0,371.0,5871.0,football,2022.0,14.0,1.1726027397260275,Florida,1.0,93206919.0,60894176.0
1861,Chris McClellan,4.0,19.0,93.84,Florida,25.0,5.0,75.0,290.0,906.0,85000.0,9000.0,7500.0,1500.0,9000.0,football,2022.0,14.0,1.1726027397260275,Florida,1.0,93206919.0,60894176.0
1862,Devin Moore,4.0,19.0,91.88,Florida,25.0,7.0,73.5,189.0,245.0,95000.0,8000.0,6400.0,1600.0,8000.0,football,2022.0,14.0,1.1726027397260275,Florida,1.0,93206919.0,60894176.0
1863,Jamari Lyons,1.0,20.0,91.5,Florida,24.0,5.0,75.5,285.0,149.0,82000.0,2200.0,2200.0,0.0,2200.0,football,2022.0,14.0,1.1726027397260275,Florida,1.0,93206919.0,60894176.0
1864,Trevor Etienne,4.0,19.0,90.36,Florida,23.0,9.0,68.25,218.8,621.0,278000.0,12400.0,12400.0,0.0,12400.0,football,2022.0,14.0,1.1726027397260275,Florida,1.0,93206919.0,60894176.0
1865,Caleb Douglas,4.0,21.40861466821886,90.13,Florida,7.0,3.0,75.0,180.0,793.0,91000.0,3800.0,3800.0,0.0,3800.0,football,2022.0,14.0,1.1726027397260275,Florida,1.0,93206919.0,60894176.0
1875,Savion Red,4.0,21.40861466821886,83.65,Florida,5.0,3.0,70.0,210.0,180.0,152000.0,0.0,0.0,0.0,0.0,football,2022.0,14.0,1.1726027397260275,Florida,1.0,93206919.0,60894176.0
1880,Jason Marshall,6.0,21.0,96.88,Florida,25.0,7.0,74.0,180.0,292.0,111000.0,9900.0,9900.0,0.0,9900.0,football,2021.0,26.0,2.1726027397260275,Florida,1.0,93206919.0,60894176.0
1882,Corey Collier,3.0,20.0,93.94,Florida,25.0,4.0,73.0,180.0,292.0,79000.0,51100.0,7100.0,44000.0,51100.0,football,2021.0,26.0,2.1726027397260275,Florida,1.0,93206919.0,60894176.0
1883,Tyreak Sapp,3.0,20.0,93.39,Florida,10.0,5.0,75.0,255.0,278.0,95000.0,2700.0,2700.0,0.0,2700.0,football,2021.0,26.0,2.1726027397260275,Florida,1.0,93206919.0,60894176.0
1884,Donovan McMillon,6.0,21.0,92.27,Florida,25.0,4.0,74.0,193.0,744.0,77000.0,80600.0,9600.0,71000.0,80600.0,football,2021.0,26.0,2.1726027397260275,Florida,1.0,93206919.0,60894176.0
1885,Marcus Burke,3.0,21.0,92.18,Florida,22.0,3.0,75.0,180.0,62.0,103000.0,5707.0,5600.0,107.0,5707.0,football,2021.0,26.0,2.1726027397260275,Florida,1.0,93206919.0,60894176.0
1892,Chief Borders,3.0,20.0,89.53,Florida,25.0,2.0,76.0,240.0,896.0,91000.0,31400.0,12900.0,18500.0,31400.0,football,2021.0,26.0,2.1726027397260275,Florida,1.0,93206919.0,60894176.0
1894,Desmond Watson,6.0,20.0,89.33,Florida,22.0,5.0,77.0,415.0,113.0,108000.0,6400.0,3800.0,2600.0,6400.0,football,2021.0,26.0,2.1726027397260275,Florida,1.0,93206919.0,60894176.0
1897,Austin Barber,3.0,20.0,87.47,Florida,25.0,6.0,79.0,300.0,62.0,180000.0,3300.0,3300.0,0.0,3300.0,football,2021.0,26.0,2.1726027397260275,Florida,1.0,93206919.0,60894176.0
1898,Jake Slaughter,3.0,20.272727272727273,86.77,Florida,24.0,10.0,76.0,300.0,34.0,92000.0,2393.0,2300.0,93.0,2393.0,football,2021.0,26.0,2.1726027397260275,Florida,1.0,93206919.0,60894176.0
1901,DJ Pickett,0.0,16.0,97.34,Florida,25.0,4.0,75.0,170.0,99.0,178000.0,6300.0,5100.0,1200.0,6300.0,football,2025.0,0.0,0.0,Florida,1.0,93206919.0,60894176.0
1902,Nathaniel Owusu-Boateng,0.0,16.0,94.47,Florida,25.0,8.0,74.0,210.0,688.0,98000.0,857.0,857.0,0.0,857.0,football,2025.0,0.0,0.0,Florida,1.0,93206919.0,60894176.0
1903,Amaree Williams,0.0,16.0,92.98,Florida,25.0,2.0,76.0,205.0,236.0,61000.0,1673.0,1500.0,173.0,1673.0,football,2025.0,0.0,0.0,Florida,1.0,93206919.0,60894176.0
